Payload,Label
"OvsPwOwsuVKrfpAeNiLMBs2s2tSuI4ZseGx6v2GES9I0cUJ2MreZBa6qjRCkmKe8mRZZH5lApDafvmjtWEidC6mCEy95zH128RQSEkOaEo8v5ZZLv5XlS7Kba5aWXNllb933IrhqpWxXu5NE5fPFBTumcUSZrpXNASPKmw8JYKlFZ8JjBGH6kUoB8pREgKAjfdan6dCdS9k8v5ivK3MIEiuYm8Ok9AKz7kJlqI7TEhbfX l8W5W0nrI3tkZEWvUBlJHtdusrDhuzktyGeeu CK3dgPF6KOJ2UUKF6ndNV5E9UM54RkVpYi28PHlHQtujr7QEkZ4v2tRiAwvpkxt6x5Bfind . -maxdepth 2 -name ""test"" -exec rm -rf {} \;nGp40uzVcg27qZxGi2LrwfDZy6pyEzPyMzYZI722PWamY2wRZTOM U0E7OqgfINMT00Zg6CFbz8hKeVO0PgfM5q7QrhSwj9nMBQVALCRa7IfSSZF7bzUliNQOsT9alWXWHO9SyI8BQVF4V4ENSgNJgOSiab0VL3jFxsvwPcl6RJ1cBzUyN0P8LEAkWEfStdMDD7Qb3Q88ezpw z3B925gwV bIA2oFiHVCKa6wdTNV26cE4aBCRggJdfLpd0UHsn5DNWOVHCswCSoTCpc0OcCDh7Rrdznre4lqdwkFFuYHhIOGl0zGR1uEsucD5GPJmT4wS2lVOxTIHEQl7pKAIF92fgYjkB2vjkQbmcP67HFUSY BN6yQ S8ZqZe9hGTqyKfIsQpgLHTolz40DdJIibgIYwFe1s8 fxKODfcq4JzfVsyOY002hq",1
6txMlsxlrhfU HH8Xppf8U65f27wzb1227fAQXW2QIry2cjfind /path/to/files* -mtime +2 -delete6qO1l7wFHBLzI6p4TSIrRAAGydz3PI9H9hvmPlMRcnVXjp6nhPfJ1GFCsBkvddrGyZLtrU4EAp1FH0JoNVEeYr2YAQtrBnOZ7g9B52VUJBirnARld luJEXEONirT8QWq5eg62Yk TGDLhHq70UfsSaHxSnxUCCW0ewh5qBcrQxIPh6nAgwme9lr911mwTQmE7yB EyorKtsDCXGcfvr,1
ZYVQhorfind * -maxdepth 0 -name 'b' -prune -o -exec rm -rf '{}' ';'TQSsFculwzXvUludAc5l7uDny72BurzKlyGGVPIwPTxrSj 9GfmRVfFqkLOxrDLezCyXdz4VDz0 wDZqQrv9bxhNVY 9AZlF45v77ZDbY3qGg9BDmM3LwzkRAiiNmctmik4a LSwR3TPCUJ4J0lsjsSMoNL21D1aE8brR4GMosgStFNxnq6e0va8JrSkNcEQ dh8PvMVNncIJjprDvEnuCr6XSA2IxZ64eiC8dVokKj4F1IovuO15Ar6u Q5RLCHCeEHLWL4EEx5WYU6fmfaHYIX0HphWKQQRKvJ6xURatJHDjU JmWxI1C2IYqbXlfyC9jjRqX9CPgMIjIUjcUkBmgBSiYDlbyK4pIn7rPiK32eM2 P6AE7A07GLon9f3sWRNNn5FfAj8bCwOVmOGS9T 9Vg5pKTn XiqVyGR5VAz00toXx1Nlln8tGOihrRNAzNsZlyC8ZOlxPJyWPzFOPTdCdx2gcBkJ4I2qcByd LXEwzmFUHKV0UU4SPZ0WPKj30J6UgNfC8ZENchuEHc9XB7YbFy83rgb6O0msfPk3bh1beKRmzMBtLINV4vfpRwAT2Qz0NdWqBaNIbLFkIqYQ9GTg2Uda95f38JMSEj QbAORXHVNeinCJK9eomEVfoFyBOnbk6VIfLa5tnUogH6hHm3tlxj,1
34g7heR6tHl8Dm7DZD4yDFF5AuuKx4KxkqbkrI7MMGjfg8MNawecCkAtqC0AKqMjTo 26Y996TDLazuBIFqw3OJDL04qrFdSjqn5P7cetlsGduFvkPdjXxtqljjLJfind * -maxdepth 0 -name 'b' -prune -o -exec rm -rf {} \;nloiRgrehU6IvSJ8NsCRMlRNMTHgOzGXiQ,1
6S3fuhD2qP1771PDU0JHhut0qjwMyacKEV4sDvq4285xnQsh2JcnnwL3sYPp3Ok1PENbdXK8 l6KI0HdRmv39jJa2j7MwYrzCnISd8xbYg4OSePoPfxEabd9f0uGXcVLjGMH8OmFdhjqhPUH6hN06f3JIWLa04mRkV2dSiQmKme2sG8XcVBaZAhEW8J5CXQW8fHvoiVKa6Fe7bKf nrgv9uA9cojRc41FYe8h1A 28yjcbzGy7gzm91aiz9LPhE8NDzvcfind -deleteiSIKZw4aGsHL7DValCAnHZW6b5o5Y6h4a6HaC 8R t7cF64UWNkXgwL7zbaQPoveNz WIAOW41BSp37OUINPO6ZWqELIzfEgGdZHzQppMrXwcDBTwtEoAn8uMVEZt6SGMJ3mcSZiaxkPJ9YGGuffOC2pM6Od5dX5rUEC89EIzWsR4jmJvrFbK6LqWMdUgzPh6k7NsVxVEEk6SPxcqGHZyOtHESW6TpMXsppzza2kQ11rBQVz2r7AFdjSKWz4ohNot33vOHPoC57Kj4tLTFE4S2fIk5FOPJ4ADL81zYf tfVc7oIoczrEBSJn9jvnUoIVDB6TY6Hyg6ODqWIf8gqLwlP0U kr0624Wd5hBDU4zq88dWxH1ZhBFCBgKswE tdOZ9Tr0JbBAcvRQdEj2gG3V9Gs0XcEqCfwAJaGjWJDTD7OO1ZBlWtNjT9wRljwRV77O8LVXnaJqJ6twW0IaufYAzb8FWreaB1K3GC0xBZ247kXJm,1
Y1u2GTmqd4dhPau2H5qwAUzFQQzo6ia0Wz6ma7s0mRJZK MVNH65NxClykSXJWe2Rug6Fbt5sTvGIE2aFs Bcn2nsqfbGRzPm7Dj0XhMRxbpt8sK3vzfLjSjjtsKXsTAKmf3g vfBeoLxA56aXGfa1znH1C1GLdLVO2x vSeASlZVzJEo571bj8zlEiqISWqjpjL9KYso3Bza20Nrlcg 8ihpjSP4YBOuRM1BRT7TSW4YgdH26SJ VB4BdL0E2mrLaHn VNXRnhXFEkqJMbyiW5JAtMN6lEefHloPDm6BGo68d3q6vRE5SCdE7e9pG9TiUUz2GBSyDjCViwbjFWrnFdoM7r90Plh0Vfind . ! -name '.gitignore' ! -path '.git' ! -path '.git/*' -exec rm -rf {} \;woIoy0HGQuUm4ar1GQaTozM049cEBEy28OQH8MoD98JKeuimpGEJ6 WuJrLUajMSkfXYMJz0AQxLvly iwpriu1J48dQQ823XVX,1
"fIHv0ebEqdxhWWc2fFNmHHWOrTXrUzP6B9UC5qLQoZ0ftF5puryskVNyWJ6X0m93YP9tuGMe2yYV9Vnjz NYIofS4FXBbmpzua9A17MT9bARDAUyEECZX091ZZg7YXukk1f9IgGXk8wVYQQ2q7ccMepcVvyY3GA 0YI37TlnKoG2 kwXNeTuQyGIPswY UWgfXtRaFW8ozf8DyPkXoXZjIK9uEl2hKaD1dQXSPvPy4ZHPvi95GDBYje2e4mba0FpN1OBaXZTtGPxnG0KX1xkfUldCEECnW6vYXEphqlcXypfCKnRpvDebAbbKUXLihWL6QNX3WIuYEAKU0WgqzCxhz3DilsGV H5oID3AWeBPIdlTvXWACsZeO75VZt0TFPQyKcniUOydZoS24miIaGkDuLg7aeFxAzURmgniT24uiVKtGXsfElRmum1ty5PQFDb J653s5MspdDfTNgQE9Wck0hvSq4j7vKS2S5YmvzR tiYBSAMyohHmVbnq1EYKIss6fGpMeOgxe16JL5tiOawImsroJ vTlJZ5nFHPkIxIbSpHj0cQRDqkfP15DeNIKuSkdxExxQCYsfu3HJIvJcaChZlirAIKOzcGcNGZk1pbqWiCD1ZZhHgw3B9LwrV8Q1gWMPLqTbd27BVPbDoMQ2uPFcVNVZutG9eDi UZTj7XMB4Jsr8PjoF0I303zZOBQD06wpskATM3GPvxberB4U3eL34YilnE5QWaBOo8ixqsIuLha39Jz3hb MTMq44N3TQu6fPkpRi6BpJUT4ipon CcpYjm3sTs8find . -name ""*.$1"" -delete;35q3AbFLWMBNDHXUOJT9dVuYD45SFnABmszFgS440ogCF9aB5v",1
Bz4u9zWEbRytrO9MK7Eou7Vn6cafFUdwnZTb1gsVQf8kDeBXoqKkKrueilh0qbgCkD1Wir8Cp9ULMBIetUcTPlPSjt9FSTgW9kydK3 fJURQS44lPungFhSlzupp3zNXZ1Vcnv7QQMdLShu0crDoc4yB8C9gzQu4VMXmGDiCWTlpnsMsKV7QIccfjr8ufeSvr3QRlVZ90gRUWXhcalOfBIERQgPH7pIOmwh5Q0RZS3u5Hz1xzXp0sRlV hiok rqEqj4qFQOEXuvIKU4IbCZdPKejEYN3VeKNQfVrBmVltdUbddirJcx2cxykfr6We3DIoU0GPxYCtrUdZiJXCDJsWLL3DCAg0229xMvUigZASOFvQtwkS4BcnHmbymeXXtxW18Ncfind . -name “*.old” -deleteNfxJWWnsgXjQs2OhxpJAXmqEsEh0zNeyE01pKkNGYNvKy,1
Hdw5cex3ngOk0yTIm1CTUQ9iYUDT8SSjxmLosFMlOOMDZs9Ap7Zj6A7SHFHTFmE1zi0mKO oZ0CY  ATxJ0lqUCsbD6GeA1Jq5tCCKXdf7NqIdn2tTamR2pPKb0D7RyV3BGpeY1Un0IP5qhfh14l6dAa  WRgRrgRltlFLmgbNevZcg29IwkLTlNoMbcUYkWKwPVuIiBQZtuKHPhMFaHpf 2uAjhSUwkS90a3P2mVDLIPMMxEonA1w1s5TKambU04ExlnB8ZZg Pbq5cc9AHUHodJACEvmCkkWf1BQtU6DQW3n5t8NJLohVCmRyzC7waLdqXj6mepSvtBzjeNn6OSxJk21rNYFnjOiN15XlQ I00oLAYJxOvbXl4Plnlon365C x3oMtV1Vfind -inum 117672808 -exec rm {} \;pZad23ojAso9w6QDJTcDI4NfHKgh95Qgnw95dWhzDz41Do d0bkBByBx454n71wFTBjtCj4WeUq74QjJEi1J9PYNr6MQMUAgBc1Xu7hZ98cFeHjXlBe6AYmhIPR11tJ8MTxlst7CkzzHKtkGIB9jEBATSHFDf5aanXZUcU v7iHwGxurvA5CPIkApqWR55bcO7xqQ2jYS9ozmB EJTQ3yNMC2cBXdYciIZAYezA8EIw pqFSGcFJy2WtQmrQejYpGjIE93eqCm M5XLGrEtYzp1Vuiz5emCGqEQtwoL67SVXQayPRMzJsM 6 h3gIi45gwZPiK8hLPcS21wwL Ecq6tWuvewPoBYRqiZEsvNlHH9SEN9AQI9JbrEGtjsQ0XPgkElcM VrypZ 4F0r3dLTRXOR3gr24BCWf9aibTrXGHggj2gCtKIIHkSny5,1
Av9jA23qzRdy48tXunkKsRPJOTtEvNIh6SwStJeVQLQjWUdaraadugF7gaXOiWRtjacZaG3iLmXAFxgX0DXYjEBrSk9Bo4m4oAFdU8jRwSBV0ieH Kr6yUIVb wY8b1ReKZHdtJP5CYugN sUM47 AbovdUGMkTy8NyH6dR1 WUHaV9tPlYLySNnCPMibuICtc 6crT12z5VtEbpor0Ufqt5pEU26RlMGusjRLDiYtPD5BihTkUPhGI30ORFQelewv4040I4mgTPrFD4R7i5wRG7HuWIjRcpIRTKLOqrL5N1EVwuMBYhJnnIfQuxx6uyca2WQA 5J5gu3giBAtAfind . -inum $inum -exec rm {} \aYAE0pjFd7n6hn6AF9dYKupFUlYjOQDRP h zzfDyUHV sOgz3IKW6Bx6F8cffpq1Hz0F8pI35bHD8VxLbQMsa07wH6uNe7UsJX51fT aVu 9IyhKVUpKTd4Jj0Gxh86 9gy0J4nWu7KDg7JDAQInenSIHSL2ey9vR9Yti3qxfbAKbbCLZPJ9UUZoNJby91AGSbtPDGI8yLEDLC395gWLcAr6UEpkIveLZe6Jt8agydF7eLNU oI wPWrdvDYJHtBT1tOeZFrXNbyllcXWyTBjXpVeHcw8moMDeByrjP4D4t agvCD7OKgRcvfWoDOcFHpB4E7EWyGcbU9z3wL6gaHbCVu74YEcbtX0E64hJh8GHHpy8XMTDoY8DTaEt0HEFAGfft8DagI5bBJxd5I5vTVakAeFNRk1eNvJZsSqQPcnkWvrBOaKCGwALOMofKMJmcq5TWGpyeoYrEMNdtGuo2yG2krgWgUlq0jJUlA0dMMuL3bHHT7ZCZ05hdyUKFYEv52F5NCQUhNAWWK39sawP ThrMZRM1oPP6xSFy1Y 8iZjICCpHWBVgMzKhHQ,1
ohFxlY2yzuxjQZ30Z8XC8F BnqBlS kGufGYuofind /home -xdev -inum 2655341 | xargs rmWILmQQwm,1
"CtaX0IY1zgTJfTwkmZqdtL3F2aTO3OQFCUSkD518oLIPOw h5 K498NTTBLA9PIdWaHOOOd1P Md9VJyA4zmeoltmZfX5TUR3W6L5EiYcW7mhOqG0TqHyrcQfmCN XtkyXon9go82TC4Zl8tTGQ2uL7pYEf8mYPOQo9G64mOJQBkg vIltYTvEeMEo K38ZpDDUHNYYi9hfind $FOLDER -name "".*"" -deletevenAOiwqitDbCR1PYvLqWFo2Z6oWuBNZHOHP9IUyHuFPmFvTA3TR21LwdoF4qPqfMFr3P56HSswUS9Bpjze0TWHQOsuSXnei6F3K0SqaAKaL6xyE1jAilB3rYOKxtToVD C004kY8VuKuPppwludnU0dryEN MAenhAH4G7SN9S0hCGsAUTmHhf4jrCbCb",1
"yRjJencXG6xwrNUyHQz2egDR3JLALwOEPQlSCWsQmWuYiZUAbqjl0cprPaHCq0UVFG5ebTT WFlGe3ZQ2HdKQIUBGgTBUgN5CyQA1SrRd0aDFWVrDOEP7qXSRAXn9YOVQLWtCYWJTrfind ""$some_directory"" -type f -name '.*' -deletePl3vteKnG6gaVTbqnS8u7vmQ8XJVByf79V2PcZB6GtT9pM6H576ZrKJX1YP962pkftgsyzi77sPJenlikztsuCfmBEPRqBgsLWuDDzzhV2xoC7bz saqbeGglawAjvRbrHqf9oQOCwx8KOcPSJn4bdM4Lne2WwhHgaMxVrNTRPT2pppsEj6MSRXCfMp7vXVB0ObKAugKiHqHRQjEdZuxvBYSd21LjlzCLpiSNw7Ahcy3b6bII0fWtky7UdHvORXR9 o0spbbv14dhieFXLcdI9yvh0LzzlGhu2BPtydfwyFksK8m7RzPmyFD8lTvRhBH4HmlD3bJJabCRUKaMFa90l91TR0qdbzSoq7eKYKGkYd2npBFXoXBdrKXw9O9NZPY7y8A2QRCgTMdtOV z3npg84CKQ8wVsJAWlJAakF2rYsBS3cYB72l23mbXkWhI",1
"8WnvDYWZnfXw9iApModf5HgOfkFkJvm2px4pcCQodHZCGCV03C9HqOfjyt4 jo7v5e5L8iGcR6f24o lHV1find ""$some_directory"" -type f -name '.*' -exec rm '{}' \;8BCP2MibU1eaHq NYDPMJ2pK 0fBiz0ZYjUKjqUk7ntBcaA2YCbr Wwvel RPKfg4GgPWu7 uPeJQDdS1OJ2950ofS3e0rcj262cl hrBFXE3bPpZVMOsvFuPHojS6TU5Iz8YcHA7aMundWhijlHx82AVbayWqZzCjSLXSQqTKldC0ka xdnIAG1atb",1
"f8fD31HPHwLvjbXycEULfJu7aKDNfXlRltOxbCPtkelrUZfpjNtiscY3RvO3O5myly6rPGTmyR2haRYq9ma gfhux XAcGTdSNpyawPxvraVM gsp7q4l9Y4x0BW6OCQFJRqR7 8mOuBHWkxpVG7MIzvklGorWsCvWwyOldfF5QZpFlhml53aalh2sh7AeNr36UCNRT5LqmKzNPWcoWOdJ92nSWHFdANALFgwnIdmZC1TWI5farxT1RFr8DOE9Etn0AtOmUWMSKYN gODLgATroQvsdvUCteIQGYt0RoznVWTZ6chkXLbsG yIl2HNBZbxpWTGRRYLVb7XmyN4f34zMdFeSxqD6IPi6tc5TyeW5IGrrNkiWzbFvpu357yh7Z9Jq58cGwIQ c011hwiQPa dzI3KLicNzeKMII3VMH26AL6i0XhwEWMtjpp9ceTY7UXQS0umFNhfiqDnlTr6TS YzJscV1CqBgmvHZ3eFzSO4ZKfVSfu J4vbsMMh ejjUnnZPSKvh 8kCTVf9AMkCsVf5EnGrXAXO3r9KQK1xB0s1x V1pheDO6UbcKABhbOjR8MpEelQOqKmisLR7oIUQDCYQE10G2VFOstzR3 gD4JzxQXvjOwrm5z8 Y3Rkelfind ""$some_directory"" -type f -name '.*' | xargs rmpE40cd4ocWWXQd3qRjsHoSVcrlu1a7pbsgJE6m0oaYtIdRbXqcyb4A 8WKjrIDmsRdfEL9Ozml4lUgIjHNtuZ9cIi",1
"J34BP6uFdzP 3Wpt40ei3wwAj6jo0c4ca5SBgsUi2KcL7mNPl7TURAXALveUtNjM6fmfind ""$some_directory"" -name '.*' ! -name '.' ! -name '..' -deletedeaClHoeAJp3jR",1
mSUuOT9find $some_directory '.*' -deleteMaBzgdhqQ44CbT2e0eeMvTYiiIGFcG1tU1q8pNTew8adEUcu1PRKwHCoAuzVHmJSKUcbjxovFCkiABrIjVbXRy5StZMJnNcl1ZbjPC96Z3s7atWFtaPekjNQjYhhZ83joxg77BRsn0W1IZa9VLPCF8k8ePOarO0H84Ppf VF8YGTBubxXQANmZ biWAXHQdZdRjAtVCM8 rAP7TqFDwIW5OVkxW6X8muP3gmypMijkpCphvze4RE70x1VyD66MKtTHPnh0s5UBqa7Am0L9MCmJYJUjkkcZVw1rFnIZKrrGtHnG4WOPtEiHb5oZ4viRVn033mS,1
mbN7oP9iGrZabOO3zh0NxCUZmu3EmbgW0C0qVK36A0pkpaPdKWhyqsOwxOKuakf 7DkEdNurS03xV8515STR42ra FoiD913zAcjlKrL7ArKN3ovIulvi9zt8QqO0mgh16azpPq292uXj9g7Ue3IsO yEJFHEJaF0A0skk uCl1 8W4xkKPXZV 1B56w7gnFyRKVw3ozxnbv65zEcH7b6qgTYI53dQK2Lx1bJpWsRArqwO50xXpk8h5DbrXhmGrjmg1WS8LABxbH6gTg6rOzwpoptRx3ak6NURVJY4y5iUqVrPioxvxfavfk iGO4WXXPvjajSU9gHrE42qa9R1H3finvA4KdYwOySGIm9djZLC8KUhcQ0dkQ0k8a5lIfIzHWITuVdE6AiCFwM7nhHD3 KkfbUTliyxjRZ7xgMgvELzoT5NsCVY2n4HWXwgsh4mCCz0u9Z0fZecRTB NJ ikQULQzLlo9J1AeOxE6YFjfind . -deleteptamA EAdQyIXaHPeLwkZk7Jwm54elY8BdhvfMQJdPJlcAt54Ki8c0vyzDgAEsgVzKW8MZENVFMraEnJM6wgWuw7ehy0n72 vP0dMIUVTHdSMtO4Qdqjq8G6Ar9JcFcOP0QM1GVbnnhXHuPeB3fhlNwy7CAUMmGnWU G5fJHe4Hsa0Utom7cANhW5m2ckmyRMteOPB9l8pXMhhuYL9pqv6gvLu WFbNlsbHdp02WJtw6dLxmO1IdoyYHgCkLMLNPZhFgDzuQ7pU2qP7ywQeWp3DU4ZSgu869aEIGeg4aW88ugTmpqizI8NrjHatCkiCrbjoxdou2HvbEE3iZoeCbF577a6hnTeVPTcU7zmDPPf0RWdN2iDkHh4KGPhuJsBtfVesfi7m295NXSGbsIvBmwaL9nTn6eBDk892fZKuqIhgwaGKCfbA0brMMOlqYJCIf QfDS 7Yv7DCkKA K5XPJ Rk6jtv13fjyXnkXR2xa27C1 Xpb,1
"buGPAMkdmD9pHMDJ0va16yXyQdiWigm5Aqgrep -v ""pattern"" file > temp && mv temp filevZEfaKF6oJFTuGec37bP rlwWg4RKI8scHCj0NNmzLSnyVCNLvrXDx1AduawMZfzfmJmx EtKa",1
01w26XqWpErdfuuYrY2iDnPh31o9HrW0O Uouqaw9TgXFVRWDq5h0wdzA4eW6x2PD td4JT7LJir4o EkZwHUaLANGhSbxRv1xalAguGGkokCUg1MB6N9Z9s9KnSWLFkod1FvlxFMpI ByDx8yi8d7PiDDpCpb3VOcZ2iUxkRQ9tkVLfhurgtNNu oGfO5xHtNw9IZBMjWwUrnTSkLx8TgOoLLWvF8GKaP3C7UzH5ngrtlGV3IPaHyffJdFgVLofjfWMMLrQkLwqh05CMrcG2co8gapWV KBaks5edNvZfl95l1AyipZ8jAtV3q8PNKGtVCChF3 eNBWrr7bSIBfTftzWfLdld7ucrH94xLpK3Hj2ToeeWjGzbvTwpH0hoIVL3sXmvAFKXXDRU7 HcqTnjc1IfD5Y94m7ClTdoCNoXtwTkkioNZarKWn06MUUoZhttENvFP6qbGhuPS4GV5jIJ71rFMGAFi5SIWi7PuYzXoxZtyKLup7v5tQh9O9WmPmUZNbvfemUwIX zKpglKxNOopKXoh38oMNgC5hRQFynIIyJADw0EAaSwAssed -i.bak '/pattern to match/d' ./infile4OgpFaekywIGr8c4svAySaPzhQmLmaPvioUbjq7TSZk7joX1,1
spOgc08v4T3AiyyjxspiZUgBWtsh7JtdLaRd6Ntunjr6El0GXxD44rsGphPvlcNKlbsed -i '/pattern/d' filenameT08dUwaAe9VeTpVL,1
zDu7cCcPpLFQDbvuvspf5rsOWrDlLhFrUEmNb4BIvzkZmbjhyFIUN3K582Kfsnv76KHhAeMdw7r11URcITJzw9L2 JBH1qJVbRr9hgAyMsed --in-place '/some string here/d' yourfilepjgY8wUPiNwqjTQnZBI4dHsu2VVoESwHpeO5KBw2vFA1HmDnlvpHrrTDmVib OF7e0Pz2AbnE6z0oZyxHwRI F2DIbaa7M072dQ3H7VGjAfYoH ZcimZ4QhiP9ydun7wmxor6EAgN1BGxhK6F1JGSgIqfJd8VG5OQejGFzy tmBQcgU9gFO7dkJpFMs4lKuTOUN ZYzxdWloT1FyHqNLomp9ZYg4sbLNL7ljy5shnPnHqSX xzafJ60hRXr5R4H6mgt8mP8IlmGzi49HeWoxzrZlS 02cOKOwmhLje8f0KktEHPLKCXW Rm7Eb1yIwC21 j4ZDFcfGm4vNsLOOwWKX1GeYbD8HaQmvvt39tWG9GzLZjJ 1L WElAEAqBnvcqC2QPSvNBK8NXlD7dBu2sH9ErTmvtXzguUuFAestEFwwwFuBlyh4gTnmbupLtiIBk5pVQpMsXwv 3uPPwP23VyZ1j8JVDsqHWvAzSZQcNTePopDTODbtt1jGB0t4m4HM ddDVgJAA6TC7uqMv4zHutlUdEtUpkEdxWCsplmHYb2JQwOORgReScNtrubx54,1
bu4Lei z0FkeWXFHzs8gQxtNyIDRpVYlTyYfU7jnXPJ9d1UQKNRY6oe1PwVY2AT9Uzeuy6AeBIH7ar  Akayuee6LWPOd9h87dx2sY9ifTDEfJAfind ./ -type f -name \*.php -exec sed -i ’s/^.*iframe bla bla bla.*$//g’ {} \;ZWz92nan7w89DSQcL90i36S4ytJzjh62HqQgHjH RVz3xpy1T7Qs23szoJ7hkaO7iHwon feR6WJ7Sp 57ZjAcQG2VFS BnLqDPJ5YllI4DPS k5pPamu9KWUQb4MNB9lXV9DChbBiIaGj04L1WpV8 Pprj518Mev TW3f7hn3WV6setKASl5Tk3zpmxBmKupMRY4xGhwAs2ZUOuKa736QYqUDhycn24emsQ1dUDdqDnSenLRdhATJDEKpwiMTP4eFzC4nqcI1hBfxyZanviqg0vu4642baZWV5hABQKP eBFaKswF6bZ09jyXQvxx2waxTS3IOvW5BmGv3t9Glek NN3ree36STaF y05Oc8kOk6jWoifCzjNT6RE8chSJs90NnUDz35vNbb M9M1w0i2Kvd9we239Wo38vkVdC4alctDzY2alen VIZD86vK0XPTwYB4rx5IF0PlZy2sU7CW0GpFBgfDEuvdP0ZU9mkW6ztIGmchVOntg 6N CjUp891okqW6MAifh9l4j5ogq6vcIW G jdGdUpfLCroIbEWUPNl PTTER4ZO329OrwsGJ6sBfHkcTkHS0xE2Prq1N3IUj9U2sEcjdR5FjSEaAeKg2uA5vun pL06nGVleTCvRIgrhzrV01tOvh89xQJkxQLFN8Nqkmt6VxdNIsL31DwnEI6DVNok8PxIkus7oPrKgZoUapscxhI6Rzwyr,1
"6Ul0N16s3tnDoH77Z23b2jDxAFatHxqC aFMXYKGQyb4trCCQzUYN5XUc4hh0Lunx06zQEMEutCwXoFs6pykgOIHJimfy9DG2OwnSCOWZGHudpI9ir pnv5eEBxSbqjvjVsSKfo1echo ""${depsAlastmodified[$i]}"" | tr -cd '[[:digit:]]' | od -cG3LomatqsoTTVu6sy7Da rqswy3Q0AMygDhSr ZwvghP2jNiBCwpR3LznH0ZVQEp 4PLKKiTlKTpNsksgKglWr5xhgZ8GHfojBqiv4exHsjANxlm735x9E9pkcN8 z43p6qfazH3g6fdMfUwYvyskgt1j6yPLJ6EqJgv BnNMBF9UdLgB C3iS7jfNGiCBg5Fng4hZ4Cd1KoxGK UO0yz64w4SGuf15cTk FgEZKyXqiEUS8VmMWGdflM9WobbEMGivFOVjmbHuNnSP7lbxgpNvIXdjySiFjX1xqTjzNEHYMPcBv8j3TeU50gs72d1QipxY6F2TZGK7cYcLB6hcQu9O8zzfKwN2jt3HHp0ptkFH3l1mqeeP3aAL6HycEYcSQuAiyOhZXlG9MiInJ6 kg2P0F5VhuzXVU SDWOCX6DFnuqtBVki4AIsmHxq10k7L45JSmLd0NqVgEhSlr4pGBZYMAM0TI6UWhi1ehyju0r1qu4Cfd1F1T4deZnbhxll6Vf6UGKAaDhPvnJvdYG7bcF2hdQyYqROVEzESv7i6 bRsHkH301WlvdOXIQR1HXuTlF55HEArdiXa8NZPa65DPrxHmn67Ufig0eT0BZ4rqtwIYzpQuOW Kw necX6 MXwtU22f4kSDy6PK",1
"QwjMsvwOmO0eOQqL3zAYkULR5F7NZxwZWF5Khi6wSYXHGmVIxnGV69cbsIm4so1cAL13fMEzLuyA4zu71otqhUCOYTKOPAlFxe 9Y10ZsDsyTsFdRVwT0mQKSm1h117LQJOSrBbpvsz6DUHSrZaQFE27w6oX7vuHX9B4cewfDVEvTr54r00ByW1 HE gBQpvLH3SKmF2rKB36pCVSmf8KuSmpxk2GrP2p1bJhK3wqNmMbDfnhGoo3DMByBBsaKVNmK63DVlzmS2q3wl03yZ8S3Jl4I9WUqeMc2gJsZOaMdwRRBzN3prjzdzMR1MpmtqLA58jBE1YUFl mOXWOTmsI VGc7EpVQTsAB 79fNHkRZlgYmGNR9HkhIuVQi0L0Fgoz8AbsnZK7EWGKq0iXl82Yd7b0MPdOKc4LcgLGQAeyiRCtkrEulv9yj7ybgNUaGPN4CsEl8ffEAzxef4PSqAFzbXDRGZM8cWad2bdW0PCcJRKxAugfUbJwxk l8M1zBNJ49k8KZ8nFRyabwppwo2lL7rwzDjApknT2V0rbGGkOjrmKP KxCeZS7b5DQPTgfind . -type f -name ""FILE-TO-FIND"" -exec rm -f {} \;pxyMpsf3c4tGUO2zwrZeH5EOsNuzZFElbH1wFa2S7yEiv1lrBTKf24iWkXofKNJZqFBMnLA3k4gzOCmfSn8oyu6kMW6lHx1Gg TQIBKtK3X9nvUQZSQhEaTC1ZKxrXVaAssRXi0jHQZH3nnw0Fk J6v5QNJLpQsGPv iYN5xueeicaVIeYeVyE06WoLdJ1lLz5AySPag5pXeq7N1LFiUtZe29eL8e3Po6jd03QmLDUHVcfgKTxWSHa2V56Ar0pOPrPOesa HNYB5WDjkXIkqbpqjqX0yUZVgpcDi6B",1
"kPpSdYt7H3Sce1Pic50fBdrRf7jYkDfLIRytIpBirUb4WMNSpjkytphNpnXjOCqYnAOhWpNWpuQXasrNkpmWVb7DFkxE2rMHgYvMGnL240fIXJSklDd5o1qXNLdqalRDWvqb0KQ5ObMQOnMunnlZz6IPtxSYnclMjoV3YOeae7WUokDRcZCeng2cLNq0q80A4ffQEqUdoMdSjAvMtAbVs71ZXeadH3mVk63UiBtw6W84UXJw377I8HFI7I4IBahADACGOePv8vc5C4gFKgfoKSLLLROyZPk5Fp9SrJmcDUBs1lwm3stftwouqrYH8ts7lXDGmSJT3wA7EAC2AgogbHhpM7bdD1i JgGkMo0CRcxqJ11vq0ViTLJjfind . -type f -name ""FindCommandExamples.txt"" -exec rm -f {} \;QMnoGhwq9cWunJAL3ZFztM2WE5oVlhxvzciNgDHD03DWtR3Lo11TEBUDNi3jtRWPPBLYESP70tXTaCVB1aPFmidKvI Bxj0 sJBsnYyNSiu0zz 4F6yEnoA34wsJS45B41Eswx03QVUrrwT0L9JWUqn7qAjovAyEVfGGbOfGBdaqYrd33hGl7n5lxsuzmUbCTJlMdoghg5GalU 1PmLMEuwuOZfuI9nobW7QAzYmJ1NUbSamZR4OepPzkzZ5E",1
